,Unnamed: 0,index,Date,A,AAL,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APTV,ARE,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BAC,BALL,BBWI,BBY,BDX,BEN,BG,BIIB,BK,BKNG,BKR,BLDR,BLK,BMY,BR,BRO,BSX,BWA,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CDNS,CDW,CE,CEG,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPB,CPRT,CPT,CRL,CRM,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CTVA,CVS,CVX,CZR,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMN,EMR,ENPH,EOG,EPAM,EQIX,EQR,EQT,ESS,ETN,ETR,ETSY,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FITB,FLT,FMC,FOX,FOXA,FRT,FSLR,FTNT,FTV,GD,GE,GEHC,GEN,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HBAN,HCA,HD,HES,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,INVH,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,J,JBHT,JBL,JCI,JKHY,JNJ,JNPR,JPM,K,KDP,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KVUE,L,LDOS,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MKC,MKTX,MLM,MMC,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,NDAQ,NDSN,NEE,NFLX,NI,NKE,NOC,NOW,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORLY,OTIS,OXY,PANW,PAYC,PAYX,PCAR,PCG,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSX,PTC,PWR,PXD,PYPL,QCOM,RCL,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STZ,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFX,TGT,TJX,TMO,TMUS,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TT,TXN,TXT,TYL,UAL,UBER,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VICI,VLO,VLTO,VMC,VRSK,VRSN,VRTX,VTRS,VZ,WAB,WAT,WBA,WEC,WELL,WFC,WHR,WM,WMB,WMT,WRB,WST,WTW,WY,WYNN,XEL,XOM,XYL,YUM,ZBH,ZBRA,ZION,ZTS,Market,SMB,HML,DATE_x,Risk_Free,DATE_y,Long_Rate
84,84,84,2016-01-31,-0.0747110649981714,-0.0469321783182939,-0.0760322333193655,-0.0370312865960999,,-0.1127684376904889,-0.0188816704218024,0.0364334287095766,-0.0308796773903472,-0.010653838589352,-0.0136717858193586,0.0124285417889825,-0.2236776881328508,0.043922943294252,0.0452594473399898,-0.0206150284590509,-0.0653650147104768,0.0355324122325686,-0.0636819192011447,-0.1278914598695097,-0.0523852491548706,0.0290960454995413,-0.0615218548133519,-0.0443961221346379,-0.0984455095674594,-0.2057761506020456,-0.1063627353997608,-0.0354304560065622,-0.1304557104506847,-0.0244056947500269,-0.0784784760566502,-0.2244186357124853,-0.0211986244734892,-0.0283566676337167,-0.0708964516890557,-0.0355458266995595,-0.0191967766105925,-0.0255553554491378,-0.2268126816346768,-0.11143535989887,0.1098286284812148,-0.0510731201274667,-0.0602335880817839,-0.0050653252036156,0.0760942765899577,-0.0855614727814095,-0.2049984502069053,0.04338667948426,-0.1393792899377309,-0.0732216956658518,0.0228723290517937,-0.0887439758805647,-0.0174382889077809,-0.0420120355429751,-0.0719843431048755,-0.0731790031766787,-0.0894440310067994,-0.144856568828035,-0.0791540086215206,-0.2759242901275017,-0.0565593277608856,-0.0726540845527527,0.0223325325909196,-0.0436291532417419,-0.0255697104127347,-0.30508876023653,-0.0925736107583073,-0.0643317357043775,-0.1661928695664676,0.0087923421174676,-0.074815297747666,,-0.0731093841111268,-0.0058034042492222,0.0410999925378238,-0.1795248111422729,0.0094860638195055,-0.0472479877379691,-0.0610500300286695,-0.037199381359677,,-0.2592591392806489,-0.1763565135039167,0.0058675872837788,0.0482281649735602,-0.0347546792731958,-0.0883656455226122,0.0015638543594586,0.0499678007527201,0.0363470221506837,-0.1720978084943625,0.0012579906061563,0.0133079492782776,0.0092689638928247,-0.0008890180251517,0.0918285015382591,-0.0601241478025078,-0.0218939311946701,-0.07237769745576,-0.0051378142923239,-0.1663821570361204,-0.1208404959765322,-0.0527767936122043,0.0985697338480279,-0.1104327063875878,0.0067294277908308,-0.051373759016823,-0.1127623729515831,-0.0992048343487652,-0.112230388098237,-0.1074060573284004,-0.0268434021899336,0.1808629202725363,0.089110556797412,,0.0058448023414462,-0.026786622731304,-0.0254957935668858,0.0696606921083457,-0.0898067484609396,-0.1588218422004018,0.0122236211764061,-0.1312845768415061,0.0365966273351552,-0.0667292378248634,-0.0947683214603786,-0.0548647665279925,-0.0695282830679753,0.0509187461111421,0.0318487782513167,-0.051752476942263,,0.0430287262856198,0.0128669812617624,0.0741722400150715,0.0577326701970163,-0.0225716537599128,-0.1367574166585289,-0.0918588263562782,-0.0234493478407785,-0.1123724936192456,-0.0410706300474303,0.0774841934441236,-0.0333484213501229,-0.011817979830076,0.0483461581357789,-0.0224743194249867,-0.0626393226620565,-0.0813447581675571,-0.0279066575042928,-0.3037249111412591,0.0219591110136191,-0.003061303553137,0.048939277850106,-0.0351685357093606,0.1616181395063029,-0.1020141778039109,-0.032746123463098,0.0291627217015931,-0.0582523732486939,0.0280861639058433,-0.0079909051116579,0.0572039687561927,0.0194308129882537,-0.1635761864563272,0.0326805531302865,-0.1164854187480974,0.1427923906096121,0.0172330111991888,-0.2977100959091983,-0.0377983232735817,-0.0735550479030205,0.0495240269856257,-0.0324976943769874,0.0565362855708798,0.0269718664889037,-0.1918155995503927,-0.1265022251812218,-0.0595048733161061,,,0.0412121773939167,0.0290767746689469,-0.0691366558036232,,-0.0117567214741863,-0.0524258079721385,,-0.0479847182776795,-0.1531477169843088,-0.0088454580697451,-0.0351561638159554,0.0390844876119729,-0.1101772591952889,-0.0169491447147837,0.0014962803821073,0.0025150359669733,0.0254670144003327,-0.0580058474938096,-0.0440217828652454,-0.0879532349213801,-0.026864910868668,-0.078015907683189,-0.1981310091254144,0.0496304400259778,-0.0405125755400783,-0.1178913831388268,-0.0587959132099558,0.0294639381788415,-0.155523958290011,-0.1028285227613284,0.0061420754205819,-0.0905488783356918,-0.1629307195379677,0.0318123602212805,-0.0246039526916029,-0.0864115917966423,0.0013639856490609,-0.1132577317784629,-0.0943530838398405,,-0.0820890466901153,0.0493654935450942,-0.0137795742278805,-0.038357152709255,-0.0090656624104618,-0.3170731923441108,-0.0873785718707728,0.0151358460123319,,-0.0918501669189269,-0.0166521093113607,-0.092631249995021,,0.0260806218596083,-0.0119475869406766,-0.0027232255900271,-0.0108723153148194,-0.0641698132777879,0.0193497886961462,-0.1369741705310011,0.0891020008397334,0.060760361309311,0.0394107536267181,-0.1390005006790647,-0.0647593559708915,0.0255554847770629,0.017456269921123,-0.1388890200420174,-0.1585760493383982,0.0737276443609027,0.0559224373339775,-0.0247491642729094,0.0153382500808579,0.0868293354637637,-0.1563872215724376,0.0122636910721248,-0.0570940522835752,,-0.0203813725380891,-0.1479772868924097,-0.0967337775936918,-0.085767807036018,-0.0077585124428848,-0.016425545526913,-0.0499306453417712,-0.0454928782976503,-0.0103653158868508,0.0590328988720792,-0.0442593238349476,-0.0764183196528676,0.1111707664987362,-0.1034318454413797,0.0391704238052299,,-0.1056433116938371,-0.052982836328555,-0.0590822986380132,0.0516479458092964,-0.0627101662408237,-0.0474512770427554,0.0527297270979721,-0.0254456785982056,-0.1730621798012957,-0.0831104366653424,-0.0157570964165539,0.0019797560979913,-0.0564242992610413,0.0977303633777125,-0.09752807630427,0.0437826645237813,0.0635986338673253,-0.0753255357047574,-0.0122842733558732,-0.0645005455645939,0.0648196703603254,-0.0751221014773743,-0.152005716332735,-0.1844262074571973,0.0262421994356716,-0.0344893580940651,-0.2410296186311468,-0.1730243601183194,-0.0250673410122447,0.005292031307693,-0.0053626147304711,-0.0621382421867687,-0.0606286926641421,-0.0500698075476289,0.0965689297689878,-0.046093088031182,0.0785940494260389,-0.1647872216937908,0.0763319585957797,0.0079649067696498,-0.0130660655498315,-0.2600214189330772,-0.1382469417838441,-0.1511711471992149,-0.1205552772818131,-0.0121362551896451,-0.0951497756619823,0.0612858617728686,-0.0234087899975051,-0.0181681583190084,-0.1144006026931007,0.0940268369013891,-0.061451738197684,0.0094840171784464,-0.0029906097835439,-0.1175257125839884,0.0600950520070444,,0.0210653169754535,-0.1284397830052831,-0.161801627407953,-0.0632114740524241,0.0405006828539927,0.0372118014150356,-0.0599003775289154,0.0671835607562826,0.0053657939561583,-0.045696473602447,-0.1371484462867968,0.0514487877456512,0.0041773701682291,0.0051725276939156,-0.0233103869109339,-0.1847634599410861,-0.0579950519279865,0.0345975573111202,-0.0643574924422696,-0.036816032485344,0.0450007194815662,-0.1046951139864645,0.0673234962952754,-0.028991590012387,0.040973606819273,-0.1222447917333123,0.0376068869115335,0.0008737902776772,-0.1221464271508736,-0.0792713348991227,-0.0032166909238769,0.0399999824359262,-0.0953710342745505,-0.1648666264527892,0.0718098269115959,-0.1867389289218973,-0.1398302817254036,-0.051365161706277,-0.2223997830546131,0.0084258704419326,0.0859990459825873,-0.0586090258798951,0.0889330096820057,-0.0566113399305729,0.0347620921603989,0.0129811200086473,-0.0824526585659934,-0.0770598886267135,-0.0612707236196108,0.043082800704202,-0.2016887334267955,0.0036112201718797,0.0485375030724726,0.0446661637123326,-0.0413577803613407,-0.0449687605834075,0.0401867528063035,-0.0315071232260718,-0.1031648978055768,0.0168486517410255,-0.0689797911991921,0.033220960918954,-0.1444580423442109,0.0838010039091509,-0.1156163836005467,-0.0507685010777146,0.1014216505256495,-0.0121645932021009,0.0694303975865355,-0.0196121807283769,-0.0223178569118906,-0.0727003258035222,-0.0627904798955127,-0.0989912425157802,-0.0447394294518626,0.0601608912802117,-0.0153634833433624,0.0057883060237794,-0.048216218112932,0.0308087738401928,0.1013673263513987,-0.1280298769067246,-0.1065307652063567,0.0108277710283612,-0.0266436191510731,0.054447931181084,-0.1441743747443171,-0.0665575983890187,-0.0185877326671137,-0.175421979708945,-0.0596898838146845,-0.1318108568711333,,-0.0300736396102601,-0.044776098421854,-0.0035201550973134,-0.0111627208629651,-0.0882614116614993,-0.0172925894196297,-0.3229225710252201,-0.034233329508673,-0.0159843110938649,,-0.0295969177920297,,-0.0456613028969569,-0.030544143706608,-0.0994639520864918,-0.2615347021667878,-0.0110735957084322,0.1027823161013416,-0.0885124057760452,-0.0701189611896493,-0.0400961724133058,0.0761884775840624,-0.0902178184773607,-0.0506521596620092,-0.0925112887684512,0.0095331224636763,-0.264481448210173,0.0797263851578271,-0.059099297526835,-0.0044944986242876,-0.0840943207148038,-0.1414683457298123,-0.0207936037119299,0.0705882640259378,0.0050344521316077,-0.0036030834571609,0.0088865691661886,-0.0250465438375137,-0.0915926685750289,-0.1508796537014486,-0.0872753638899371,-0.0312693395387359,0.0068837864347069,0.0018878994210047,2016-01-31,0.0002164089003005,2016-01-31,0.0002828927622806
2,2,2,2009-03-31,0.2121451809692981,0.0242914266769519,0.1953605644300196,,,0.0140307767731985,0.024538645769063,-0.0125716852643799,0.3335410329647856,0.0866498936267192,0.1006336287431996,0.0747340598825851,0.4173693046001278,0.0641313733922129,-0.0637508802579781,0.2092440554708987,1.3809531229912777,0.1609812670649368,0.1113838172032871,0.1822059597148438,0.1977024149633183,0.2627387839817647,,0.214689136095347,,0.5174129187997321,0.27061326400165,0.034252352870963,0.3669112684498962,0.0922471647529657,0.1847072112871719,,0.3066112221607511,0.1002696503884646,0.046115875369268,0.2242593298636085,0.2871028994130926,0.184872349810972,,0.0278640424441355,0.0957347058712818,0.1957349444502602,,0.1927384929446355,0.0790796713367751,0.2963988820876116,0.232368870979023,0.1613225489881994,0.8839500779864183,0.1165423244545371,0.2253521242015773,0.4153613237567858,0.0608815156898359,0.2537340495658123,0.3304364403915287,0.1913635947487571,0.3207111225210192,-0.0507289937684236,0.0652989139570826,0.3377483401882623,0.4200762363786194,0.2356252750866685,0.2316651610866972,0.1474523267578269,0.1972891519759766,0.2523135167449343,0.5199156165218974,0.0539409675792238,1.1083332124590888,0.129183121346414,0.0225257995022548,,0.2611633866885443,0.1343196675068708,,0.5928854764352445,0.2452716304571403,0.0579344531479569,,0.7318654728352246,,0.2119610907904983,,0.1089170786438342,0.1562393214243567,,0.2574843714324525,0.1533730186981765,0.0144483777690738,0.0874523788371046,0.2590945794415696,0.0833993803182,0.4308551554945276,0.2619771707042265,0.3794041967964603,0.0773431854014973,0.1255465459179582,0.0819503405653759,0.2118812421250285,0.3821219324013165,0.1147165815710222,0.0694173520432622,0.1341821250447132,0.0336229369534432,0.1447317646501086,0.2657395007155743,0.1648115742092507,0.1980234226882892,0.1710881614038854,0.2100000381469726,0.1307963105396968,0.2580152916191453,0.2993384757695696,0.1962027887158119,,0.0839904124716593,0.166955666532834,,0.0805439683457669,0.2265795565451061,0.2344590294319838,0.3342019896475063,0.2312480319543266,,0.0558144603886624,0.2049694394110161,0.1106097667155533,0.131464159228872,0.2437675305740499,0.1356105169831209,0.1307330018542163,,-0.0223884740918025,0.3320368946698568,0.1155765355009819,0.1083589753842134,-0.0499350981929994,0.1403074595599061,0.1499999933772615,0.1857885987626345,0.1961902842995362,0.121938785522624,0.1240070057294813,0.1863169495463728,0.1255965317547138,0.146301747625827,0.1676934516331306,0.2614625828694323,0.432471095657895,0.1332274719408619,,0.2011407783694912,,0.3088575416221178,0.1251014660949717,0.1273840815188683,0.1489548353302955,0.1026029300093183,0.0411310222745928,,0.0973046171381713,0.1370967698663228,-0.0234510182488338,0.1306953248033723,0.2336953549359338,0.0013817300906718,0.3989360500862205,,0.1268839897047755,0.4386560589590252,0.3355595873815734,0.1073764606455359,-0.0473838697044182,0.0710634629319557,0.1386632905444711,0.3425570973814137,0.6566193397117713,,0.1841750729104458,,,0.203057512917052,0.2763296661558389,,,0.0131544869492228,0.3302634521766941,,0.1066663479257921,0.046306665611038,-0.0466364437386556,0.348586073930645,0.4027481064874291,,,0.063883111467477,0.0638830698781393,0.1239144913885898,0.1536607114458036,0.3100684087295585,0.2289323521736107,0.0957063250594286,0.0466850871415531,0.3066257780222945,,0.1975109330864647,0.0473566154128011,0.5362032354559039,,,0.297324078754405,0.1161857528550096,,0.1455419204132881,0.0089085423072561,0.140290856309311,0.149560112151285,0.0366940628972309,0.1131375015147113,0.3040003586415877,,0.0880407150246684,0.4101496911947569,0.241651754305283,0.2307256798518629,0.2096403723787893,0.026315764707211,0.2209587262331398,0.2167640154341532,,0.3750002431769413,0.1381209246071467,,,0.2800228549876366,0.117543791708934,0.1480709127945899,0.1834352201414231,0.2746455852510179,0.274312340932512,0.4554973299109143,0.0124223127991418,0.0556275782991952,0.0976630578808831,0.11564137769764,0.2561436982943812,-0.0350368550061691,0.2544510350338724,0.1834587950151313,,,-0.0522386136409245,0.2285014300683524,0.0184880040250462,,0.4331796247709204,0.1190479147900712,0.0442914713639818,,0.1637700059795209,0.0337766663355813,0.1361569978395608,0.0743937966972222,-0.1276268364302376,0.256825958293979,0.0761690260478849,0.2039637311576927,0.1512668503979636,0.1076715787940728,0.2414961011861336,0.2361564283755793,0.6685934011434352,0.1467386401284681,0.37442858282265,,,-0.1577287028284716,0.1118631985362716,0.2771332668946528,0.240186794051894,0.433264606995638,0.0524594392501695,0.1864504949274147,-0.1176020443891178,0.3857311579800137,0.0210598649035338,0.0826601744314684,0.379164224467634,,-0.2360656342820699,-0.0488904172903182,0.0132625506532841,0.0503315965213841,0.1414878315272704,0.0895884733323889,0.0842071687606945,0.0655462782898679,0.1129376650895324,,0.234076454265364,0.1603407530787816,0.256692323214267,0.2685240105110607,0.1670118917854391,0.1633946673720571,0.2514791427429473,0.2944199961923293,0.0290540171706332,0.0437169888681891,-0.0140988085876696,0.2540806735684857,0.1420536123314188,0.2494905998187741,0.179302036738094,0.1862964055893592,0.2310294406101287,,0.1417458175372609,0.1503880454358174,0.107628028683834,0.2523718244845583,0.3007915379107201,0.3119555538873828,,,,0.1244403365754086,0.1617211672433981,0.1060605433169516,0.0413061048998262,0.1676647292182334,0.0862550052367757,,0.1460642828332983,,,0.2394972272376041,0.1234189344971825,0.0158180369827581,0.0469209461473307,0.1279578925782603,0.1085458588322966,0.1680960870103396,0.12054852377919,0.0046939393674065,0.1978613458550832,0.0814765299764704,0.2798598744159202,0.3235163746094335,0.3559315110400758,0.1019241821618205,0.121362909231098,0.1118526546065621,0.0645296199512505,-0.2421441737019981,0.0365277674191007,0.2283618088384301,0.0910110702429848,0.2886180656664652,0.1095232598963734,,0.274584883713849,0.3071299475765223,0.2986457749144697,,0.1866421999878222,0.4563635917175416,0.108930901664438,0.02363365551889,0.2247623959338169,0.2262723833253662,0.4663714350068839,0.2877121906074432,0.040635963758106,0.1654215362571883,0.1057378958854378,0.1173994344648757,0.2317194972668617,-0.0748235022537273,0.0972683446190913,0.0731089414395701,0.1845449675259921,0.2668191235057546,0.2884457466531857,0.1497787298755854,0.0347027130922986,0.1333709086275773,0.123041914404233,0.1555183347337213,0.0282069165221191,0.1562086327177914,0.2740950282026332,0.192815793997043,0.1213869181473493,0.1916183811223752,0.4091557862341915,-0.0832048417544778,0.2979065503695252,,0.0390718850582554,0.0945753456966628,0.0937503516626015,-0.0297198331246396,-0.0199941855245392,0.1717171615637343,0.1657786887985124,0.2335192560458758,0.1145035740532529,-0.1461334527313993,0.2564853924728192,0.165454478298983,0.0220626212735325,0.2670622888375167,0.2846156587519442,,0.2322580808903503,0.3439846680615149,0.1482059738240896,0.2149605140612747,,0.062355952670911,0.1989830739415585,0.3014449304977997,0.1016566572752245,0.0516431404627872,,0.1794520983002199,0.139036977564406,0.2102376988003772,0.1991193937298261,0.1480037139798475,0.2646452853939511,0.1137566224081625,0.1186242854939262,0.0265875577492118,,0.0541814410493246,,0.0900814381379652,,-0.0047467203475992,0.0550863027989903,0.1540446121321616,0.0973842925085445,0.0598633320868983,0.1033143897002951,0.1170397005228071,0.0663038656809978,0.0610474883111058,0.3136529355141373,0.3492929710825497,0.0036909889234468,0.1483882482324907,0.0906306591689197,0.1118962496607104,0.1054581034138131,0.061008271718279,0.254892983315285,0.1314449795736315,0.100247881429106,0.0491448635004843,,0.100961196352021,0.0818023130570806,0.1096850137142155,0.1020178717996962,,0.1474746078710063,-0.0374041968948893,0.0124652531222901,2009-03-31,0.0001748317881415,2009-03-31,0.0001498763921259
